txn_id,timestamp,sender_account,receiver_account,amount,txn_type,channel,status,description,is_fraud,fraud_type
f2ef30ad-221d-4e67-a185-6cbac7ca4aa0,2026-01-29 09:18:24.000000,ACC8982597239,ACC9371430906,8488.19,UPI,NETBANKING,SUCCESS,Audit payment,False,
e31bebb5-5f7a-4d9d-862e-0e7f51ca014a,2026-01-29 09:21:49.000000,ACC8275679594,ACC9886101513,40532.08,UPI,ATM,SUCCESS,FD maturity credit,False,
37654bf3-5fcc-4211-96cb-fbcd638ebad1,2026-01-29 09:46:30.000000,ACC9677466102,ACC6242173772,20243.54,NEFT,NETBANKING,FAILED,Subscription renewal,False,
67d8c368-f80e-46cb-9760-25dd38bd546e,2026-01-29 09:47:06.000000,ACC9018065507,ACC5626388820,24641.67,UPI,MOBILE,SUCCESS,Dividend credit,False,
1535bd38-4f6c-45fd-b1b9-e3f6874eddcc,2026-01-29 09:55:56.000000,ACC8495457335,ACC3964229896,26190.39,IMPS,MOBILE,SUCCESS,FD maturity credit,False,
b162ba79-7417-40bf-9ba6-0b284575e8e6,2026-01-29 10:03:31.000000,ACC2137651678,ACC6218955985,6053.79,INTERNAL,NETBANKING,SUCCESS,Supplier invoice,False,
05933574-9904-45a7-8c41-82c6fb739291,2026-01-29 10:46:21.000000,ACC9259157845,ACC9928378856,21640.74,NEFT,NETBANKING,SUCCESS,Office rent,False,
8761e308-a2d0-462f-9003-d303103bcbd8,2026-01-29 10:57:57.000000,ACC8722962486,ACC5476654128,100000.0,UPI,BRANCH,SUCCESS,Salary credit,False,
f2ae91ab-34c3-42b4-a78f-50872336aa7c,2026-01-29 11:02:14.000000,ACC4574027737,ACC2388450337,20607.02,IMPS,ATM,SUCCESS,Maintenance fee,False,
92b3b73a-4689-4f5e-8299-afc88c2d72bc,2026-01-29 11:25:48.000000,ACC5294866888,ACC4733616459,200000.0,RTGS,ATM,SUCCESS,Loan disbursement,False,
6ebdf093-e501-4658-836a-6e033479834e,2026-01-29 11:47:42.000000,ACC2521136431,ACC2125089309,17798.73,UPI,MOBILE,SUCCESS,Audit payment,False,
c450b26d-bf99-4dda-9576-88fd8d457c21,2026-01-29 12:00:29.000000,ACC3693985578,ACC7371573279,19690.12,UPI,BRANCH,SUCCESS,Audit payment,False,
b5be4cca-a084-43bd-944b-a6397f4dd006,2026-01-29 12:08:25.000000,ACC2948728483,ACC1323639855,40646.87,UPI,NETBANKING,SUCCESS,Material purchase,False,
ef11d883-3f35-4d97-97b6-0e67ddb17d86,2026-01-29 12:18:32.000000,ACC6083042422,ACC2194673401,26208.73,INTERNAL,BRANCH,SUCCESS,Office rent,False,
feccb1b5-adb0-4f95-99f1-eb92e4df1577,2026-01-29 12:41:18.000000,ACC9995834531,ACC2119980130,79079.94,INTERNAL,BRANCH,SUCCESS,Material purchase,False,
e34b3968-906a-44cd-ba2a-ff729c4b0105,2026-01-29 12:44:04.000000,ACC8495457335,ACC8636525027,25479.58,INTERNAL,MOBILE,SUCCESS,Staff salary,False,
a88e135a-e751-4a75-a126-b4cb22e5b80b,2026-01-29 12:54:30.000000,ACC7403028869,ACC7393195616,182107.0,IMPS,MOBILE,SUCCESS,Utility bill,False,
7667b41d-c9a7-490c-9347-9cd7b06e1004,2026-01-29 13:27:04.000000,ACC7597996327,ACC2631775357,8843.69,UPI,MOBILE,SUCCESS,Consulting fee,False,
48c28ce6-9f5a-4b6a-8ae7-f4440c6976fd,2026-01-29 13:30:31.000000,ACC1798112150,ACC4239406957,19645.81,IMPS,API,SUCCESS,Medical expense,False,
68d9d13a-a6ad-46d0-8558-30f1a079b4fd,2026-01-29 14:11:15.000000,ACC9202102595,ACC3549776132,583255.21,NEFT,BRANCH,SUCCESS,Dividend credit,False,
4dac8880-c83a-4de3-a963-dc30ff3e60bc,2026-01-29 14:12:50.000000,ACC9702693937,ACC3260842187,20000.0,IMPS,NETBANKING,SUCCESS,Consulting fee,False,
77da21a7-628a-47cb-8876-aa7a54a95811,2026-01-29 14:16:01.000000,ACC9259157845,ACC1106456634,27739.03,UPI,ATM,SUCCESS,Consulting fee,False,
2f6a5fc6-9601-4c5c-8442-00f767946af5,2026-01-29 14:19:37.000000,ACC9963334018,ACC6111349421,9784.07,UPI,BRANCH,SUCCESS,Maintenance fee,False,
cccb908c-5c50-4059-8db2-684eb119035b,2026-01-29 14:26:21.000000,ACC6928678489,ACC3105400301,22115.7,IMPS,ATM,SUCCESS,Commission credit,False,
cc16862e-a486-483b-a65b-f845e36ded74,2026-01-29 16:03:21.000000,ACC9995834531,ACC5983503547,100000.0,UPI,BRANCH,SUCCESS,Share transfer,False,
d9c196e9-a736-4e6d-b48c-0a2a299d9858,2026-01-29 16:22:30.000000,ACC4131356954,ACC5510938155,21856.87,NEFT,MOBILE,SUCCESS,Utility bill,False,
66c5e09e-aad9-4f70-9531-b568b551895a,2026-01-29 16:48:04.000000,ACC9928378856,ACC2849785671,31307.95,IMPS,ATM,SUCCESS,Education fee,False,
55f397d7-4f9d-4853-a1b6-c11db5c9eae2,2026-01-29 16:51:48.000000,ACC9733234156,ACC8047877267,50761.09,IMPS,BRANCH,SUCCESS,Inter-branch transfer,False,
1a101cee-7ece-4e1b-9d34-5b8500546bdc,2026-01-29 17:24:27.000000,ACC8298348088,ACC6695912196,200000.0,RTGS,API,SUCCESS,Insurance premium,False,
8718ba70-0287-47a9-9669-5d98afa9e2ad,2026-01-29 17:37:53.000000,ACC9928378856,ACC8033702319,24816.28,UPI,MOBILE,SUCCESS,EMI payment,False,
77ba5987-075d-4017-8362-c06e493b1966,2026-01-29 18:05:56.000000,ACC7242730249,ACC2297602688,100000.0,UPI,API,SUCCESS,Loan disbursement,False,
74f942d2-0e4b-4ced-a051-ab569eba2f67,2026-01-29 20:35:17.000000,ACC6004182187,ACC6555540744,200000.0,RTGS,MOBILE,SUCCESS,Vendor payment,False,
ebfd5562-f284-44ca-8cb0-47c9543950dd,2026-01-29 20:52:27.000000,ACC3553440342,ACC4145461251,40651.49,NEFT,NETBANKING,SUCCESS,Deposit transfer,False,
8b2094e8-2e76-451b-9460-4ad96d298b27,2026-01-29 21:17:46.000000,ACC2578662692,ACC5759234471,51194.47,NEFT,ATM,SUCCESS,Education fee,False,
0a4e0226-d71d-4520-9eb3-ee490828f3e1,2026-01-29 22:37:28.000000,ACC2139744790,ACC7517938612,200000.0,RTGS,MOBILE,SUCCESS,Salary credit,False,
51e569f8-f32d-49b3-8500-0ffdbbf3e6e8,2026-01-30 03:19:53.000000,ACC1939042955,ACC2125089309,34413.42,UPI,NETBANKING,SUCCESS,Share transfer,False,
817c7176-926d-4cc7-a425-1660385c2abb,2026-01-30 03:34:44.000000,ACC8055556030,ACC1235286733,13580.4,NEFT,NETBANKING,SUCCESS,Insurance premium,False,
0aa33697-cb5b-44eb-a7af-46124ba0d273,2026-01-30 04:49:50.000000,ACC9650701349,ACC4639017775,16837.65,NEFT,API,SUCCESS,Insurance premium,False,
2a63eb8f-b01e-4470-9052-412e6e36778a,2026-01-30 05:44:47.000000,ACC4530959836,ACC8495457335,76630.31,IMPS,MOBILE,SUCCESS,Vendor payment,False,
d135370d-c9dc-40ba-bfe1-f5e1c359b59d,2026-01-30 06:00:54.000000,ACC2119980130,ACC4996346509,17820.49,UPI,NETBANKING,SUCCESS,Service charge,False,
69d59cea-86bb-4d18-ba52-993e564f5958,2026-01-30 06:17:40.000000,ACC8182649048,ACC9033293776,22111.0,UPI,BRANCH,SUCCESS,Dividend credit,False,
ac9dc712-4159-4652-b947-76d21dbabb3f,2026-01-30 07:10:59.000000,ACC3719679239,ACC4658080160,34099.5,NEFT,MOBILE,SUCCESS,Audit payment,False,
3af8f91b-9cf2-47d6-b605-7930b9f969c8,2026-01-30 07:58:58.000000,ACC9301537234,ACC8615270538,200000.0,RTGS,BRANCH,SUCCESS,Share transfer,False,
428727eb-fff2-4441-8e56-c24f9b756c08,2026-01-30 08:26:18.000000,ACC8615270538,ACC4459716271,12500.74,INTERNAL,API,SUCCESS,Education fee,False,
5164feb9-212c-4507-a496-95c7818514c6,2026-01-30 09:03:06.000000,ACC2962491159,ACC3303082117,8467.37,UPI,BRANCH,SUCCESS,Material purchase,False,
634f5016-d9a5-4920-bde2-2ae8a5ac303c,2026-01-30 09:05:52.000000,ACC7517938612,ACC7313226025,32793.66,NEFT,NETBANKING,FAILED,Deposit transfer,False,
8faf641a-908c-4f61-b986-89dc0ac8e309,2026-01-30 09:17:53.000000,ACC1225953184,ACC4133661881,13367.3,NEFT,MOBILE,SUCCESS,Dividend credit,False,
56680cb8-2be4-493b-8725-b46436e24406,2026-01-30 09:19:13.000000,ACC3964229896,ACC7893447569,26718.58,IMPS,BRANCH,SUCCESS,Legal fee,False,
68d3f008-27e9-4fad-879f-49b158204bdf,2026-01-30 09:23:43.000000,ACC8339176912,ACC8960015186,14398.87,IMPS,MOBILE,SUCCESS,Commission credit,False,
69f6c070-c185-4aba-a744-0a39b14bd4d6,2026-01-30 09:35:37.000000,ACC7099469983,ACC7628981661,11632.84,IMPS,NETBANKING,SUCCESS,Medical expense,False,
c922d905-bf44-485d-a61b-394f9a83faa6,2026-01-30 09:44:38.000000,ACC6726515966,ACC2119980130,7157.28,UPI,NETBANKING,SUCCESS,FD maturity credit,False,
fea03d77-d728-4997-a7b1-c8ae826bf330,2026-01-30 09:55:40.000000,ACC5070585433,ACC5791662169,24736.57,UPI,MOBILE,SUCCESS,Education fee,False,
9611a8cd-7488-4a9f-a638-d49103f403b3,2026-01-30 10:10:17.000000,ACC8480622107,ACC8750840032,120587.98,NEFT,API,SUCCESS,Deposit transfer,False,
f881536c-0bba-490a-b22b-ee2336f92996,2026-01-30 10:39:34.000000,ACC4993808565,ACC5626388820,21086.53,UPI,NETBANKING,SUCCESS,GST payment,False,
0e89e77e-e867-47e8-9537-f408041c3404,2026-01-30 10:48:07.000000,ACC3980491761,ACC1248786714,15861.96,NEFT,API,SUCCESS,Deposit transfer,False,
dbe3210b-7f40-48f4-a303-d6d9f46e77e8,2026-01-30 11:00:47.000000,ACC6004182187,ACC6242173772,28920.75,INTERNAL,NETBANKING,SUCCESS,Office rent,False,
69488e37-d988-4999-bfb5-6fe3ed3b9b5f,2026-01-30 11:22:56.000000,ACC7473041886,ACC8982597239,38708.58,NEFT,BRANCH,SUCCESS,Freelance payment,False,
9a8f691d-915c-47c9-a32b-22a351ee4f36,2026-01-30 11:23:58.000000,ACC8802681056,ACC7371573279,6313.43,NEFT,ATM,SUCCESS,Subscription renewal,False,
52a20b32-71f5-4960-83c3-4607d23e2b7a,2026-01-30 11:58:07.000000,ACC7597996327,ACC6322520473,200000.0,RTGS,BRANCH,SUCCESS,Freelance payment,False,
1135fc2e-c224-42ad-981e-c1a6dd08ce9c,2026-01-30 11:58:14.000000,ACC9444763362,ACC8164814926,5253.64,NEFT,NETBANKING,SUCCESS,Vendor payment,False,
7a27e987-1ca1-4816-9e4b-96f413b47359,2026-01-30 11:59:31.000000,ACC4673561638,ACC2194673401,26965.86,UPI,MOBILE,SUCCESS,Travel reimbursement,False,
6a05636d-eba8-4bd8-b028-ce73d974d669,2026-01-30 12:22:02.000000,ACC8299146480,ACC8067372072,100000.0,UPI,NETBANKING,SUCCESS,Office rent,False,
0a2f0eed-247a-413e-b420-12385f86f934,2026-01-30 12:44:22.000000,ACC6555540744,ACC9896606039,39739.16,UPI,NETBANKING,SUCCESS,Service charge,False,
e2150267-5e16-4947-86c9-907f55481f13,2026-01-30 13:16:23.000000,ACC3980491761,ACC4096932037,320651.41,IMPS,MOBILE,SUCCESS,Travel reimbursement,False,
ef0b131c-474b-43e0-9653-b9b5d153de80,2026-01-30 13:16:38.000000,ACC5647083348,ACC5570828113,22714.1,INTERNAL,MOBILE,SUCCESS,Maintenance fee,False,
5f6ac676-7988-46fc-9a28-d163826a77c4,2026-01-30 13:20:05.000000,ACC9523104008,ACC7839626408,6592.77,NEFT,NETBANKING,SUCCESS,Medical expense,False,
651dc3ed-eefc-4dc9-b16d-616adddeba65,2026-01-30 13:25:58.000000,ACC8378385615,ACC6879898071,5505.54,NEFT,MOBILE,SUCCESS,Loan disbursement,False,
914995ce-08aa-453c-8f37-b2b28fea6101,2026-01-30 13:48:41.000000,ACC3849232839,ACC8110054933,20000.0,UPI,MOBILE,SUCCESS,Material purchase,False,
21fe2597-47f8-4939-a45d-36063d81ee56,2026-01-30 15:00:18.000000,ACC6141226746,ACC1540137296,277564.97,IMPS,BRANCH,SUCCESS,Office rent,False,
a1b7e99c-716c-487c-be0e-902f8fb41d38,2026-01-30 15:04:10.000000,ACC4642197907,ACC8779941999,14786.84,NEFT,MOBILE,SUCCESS,Salary credit,False,
750ef413-f05c-406b-bb10-4991562ed09b,2026-01-30 15:04:38.000000,ACC4300636585,ACC4518871744,73868.64,UPI,NETBANKING,SUCCESS,Supplier invoice,False,
de65c162-5090-45c7-ba94-8ea641d77674,2026-01-30 15:12:47.000000,ACC7136777415,ACC9573276057,5048.86,NEFT,API,SUCCESS,Dividend credit,False,
4fe5f4aa-b28c-4070-9994-27a2e21db025,2026-01-30 15:14:19.000000,ACC4574027737,ACC9573276057,42885.05,IMPS,ATM,SUCCESS,GST payment,False,
90f6d50f-59fe-4ea2-8fc0-b6e5f2c949b9,2026-01-30 15:23:32.000000,ACC1634323009,ACC7375197714,33319.82,NEFT,ATM,SUCCESS,Audit payment,False,
de326aba-7548-4638-a75f-7b776145e209,2026-01-30 15:54:57.000000,ACC7706193636,ACC7893447569,5623.16,IMPS,MOBILE,SUCCESS,Staff salary,False,
19123645-8fb9-41c8-8951-7ca148047f13,2026-01-30 16:06:05.000000,ACC4530959836,ACC8182649048,202884.22,RTGS,NETBANKING,SUCCESS,Insurance premium,False,
6b5f7efa-4600-41fe-8b69-c31e44001973,2026-01-30 16:12:33.000000,ACC7313646580,ACC6111349421,33380.44,UPI,ATM,SUCCESS,Mutual fund SIP,False,
7248b82b-c13b-4aaf-8a75-8e2a6786ce7a,2026-01-30 16:16:00.000000,ACC5310195918,ACC1131671246,15110.71,NEFT,NETBANKING,SUCCESS,Commission credit,False,
186483cf-636e-4ee8-8770-dd7098887650,2026-01-30 16:19:39.000000,ACC3585650756,ACC1245522987,22848.58,NEFT,BRANCH,SUCCESS,Legal fee,False,
103359a6-ff76-42e6-b691-4bae600cad97,2026-01-30 16:25:02.000000,ACC8621268224,ACC2928130926,143508.77,IMPS,NETBANKING,SUCCESS,Education fee,False,
c304d25d-7444-429c-b474-63ddf04ef5ad,2026-01-30 16:31:10.000000,ACC1225953184,ACC4783282817,13605.75,IMPS,NETBANKING,SUCCESS,Travel reimbursement,False,
eecec95e-025e-4611-8f32-26cd814d0e67,2026-01-30 16:38:10.000000,ACC6882074066,ACC8969097897,65348.51,UPI,BRANCH,SUCCESS,EMI payment,False,
1f0ea6c3-623d-49bc-948b-fa4eddc98e16,2026-01-30 16:38:17.000000,ACC1252860896,ACC2928130926,200000.0,RTGS,NETBANKING,SUCCESS,Advertisement payment,False,
6a78d026-ccc6-4c1c-b109-6c2c66a27bc0,2026-01-30 16:45:33.000000,ACC9333798503,ACC1311570307,23790.18,IMPS,MOBILE,SUCCESS,Mutual fund SIP,False,
b065b568-b335-4433-9c92-d48b38858a9e,2026-01-30 18:59:27.000000,ACC8739238825,ACC1225953184,43362.9,IMPS,MOBILE,SUCCESS,Loan disbursement,False,
ce7ffb13-ec29-49bb-8024-b5898be03125,2026-01-30 19:03:07.000000,ACC3597724331,ACC3792347639,68382.31,IMPS,BRANCH,SUCCESS,Utility bill,False,
e815f78a-0bd8-4b89-948f-bba9b76774ac,2026-01-30 19:45:50.000000,ACC5510938155,ACC2878930355,20168.48,UPI,NETBANKING,SUCCESS,Maintenance fee,False,
38c8fa27-4108-414b-ba56-1fd78e038765,2026-01-30 19:57:13.000000,ACC1248786714,ACC9426850694,41522.45,UPI,API,PENDING,Office rent,False,
8016a737-dd31-405b-be9b-b663b5482d52,2026-01-30 20:01:25.000000,ACC7311011808,ACC8129391249,200000.0,RTGS,NETBANKING,SUCCESS,Vendor payment,False,
a35342b5-5aa5-47eb-a99d-7b0370414cb8,2026-01-30 20:27:15.000000,ACC9503787171,ACC8468071953,67135.79,UPI,NETBANKING,SUCCESS,Maintenance fee,False,
79287a5b-a3a3-4bb1-81df-349b25b875c4,2026-01-30 21:18:39.000000,ACC6322188162,ACC6242173772,30003.58,UPI,MOBILE,SUCCESS,Vendor payment,False,
82e268fb-5f1f-4f3b-bd55-ed394664fc56,2026-01-30 21:53:42.000000,ACC6691628146,ACC2193448329,32416.31,IMPS,API,SUCCESS,Office rent,False,
90fbcd44-d85f-4443-a28d-bff6d3f4a1f2,2026-01-31 01:31:53.000000,ACC4698408854,ACC6879898071,36093.01,UPI,ATM,SUCCESS,Inter-branch transfer,False,
307326b8-1014-446a-8f9e-047dd8c356ea,2026-01-31 05:40:45.000000,ACC6339955011,ACC9776185998,28298.6,UPI,NETBANKING,SUCCESS,Share transfer,False,
93d3e8c9-6c5e-4bc2-9a41-6860217fe179,2026-01-31 05:50:05.000000,ACC6433231472,ACC2578662692,23534.36,IMPS,MOBILE,SUCCESS,Office rent,False,
15db9487-a474-419b-bbf5-702e8134725c,2026-01-31 06:20:26.000000,ACC5510938155,ACC3362646960,73925.81,INTERNAL,ATM,SUCCESS,FD maturity credit,False,
c3932def-65a1-4be0-8dbe-6e7dd0bd5a1c,2026-01-31 07:01:23.393630,ACC3834820954,ACC1854316681,2940839.27,NEFT,NETBANKING,SUCCESS,Credit ref mismatch-3-2,True,PROFILE_MISMATCH
25354d73-f58b-4b25-9999-e3e9c1de5026,2026-01-31 08:25:16.000000,ACC2926780541,ACC3084839399,22203.44,UPI,API,SUCCESS,EMI payment,False,
37f7b380-5ab9-4e77-a81d-7195988626cb,2026-01-31 09:03:24.000000,ACC6687206971,ACC5983503547,20194.37,UPI,NETBANKING,SUCCESS,Travel reimbursement,False,
961f6a38-0962-495f-b996-651a32dc26e8,2026-01-31 09:32:58.000000,ACC3088517710,ACC8067372072,200000.0,RTGS,MOBILE,SUCCESS,Travel reimbursement,False,
1a3bc082-db2d-4bff-95a5-d0c85771b6c7,2026-01-31 09:37:44.000000,ACC4673561638,ACC1405126228,44633.1,UPI,MOBILE,SUCCESS,Legal fee,False,
38791b05-263b-4aa8-9215-224edb5211f7,2026-01-31 09:51:56.000000,ACC9333798503,ACC7193532615,19573.47,NEFT,BRANCH,SUCCESS,Vendor payment,False,
b7607da5-ef8f-4eb9-a519-423030eac4d0,2026-01-31 09:53:36.000000,ACC3540128512,ACC9201789018,13422.05,IMPS,BRANCH,SUCCESS,Material purchase,False,
e4a247b2-c00a-46fc-b12b-a020bd48d32b,2026-01-31 10:23:32.000000,ACC7783763790,ACC7161404428,45873.6,IMPS,MOBILE,SUCCESS,Maintenance fee,False,
76b84914-b0e8-44f5-a6a2-151b745d26a6,2026-01-31 10:38:38.000000,ACC6360837474,ACC5310195918,5447.34,UPI,MOBILE,SUCCESS,Salary credit,False,
19861635-a7e8-4b34-a203-b7bca3f0b9f5,2026-01-31 10:55:43.000000,ACC8924383984,ACC5482624860,18056.47,IMPS,MOBILE,SUCCESS,Freelance payment,False,
a12c59b2-8d76-49bd-b0b2-fa99c1507c17,2026-01-31 11:00:35.000000,ACC6687206971,ACC9633533290,20000.0,UPI,API,SUCCESS,Inter-branch transfer,False,
6eb3caa1-e525-4a24-99a0-fa61784cc1f5,2026-01-31 11:07:23.000000,ACC7887897660,ACC4919706735,19509.71,INTERNAL,API,SUCCESS,Education fee,False,
9fc79f0a-7cc9-4abb-aad7-09dc8ae73237,2026-01-31 11:25:18.000000,ACC4256292393,ACC5849815676,32305.18,NEFT,NETBANKING,SUCCESS,Mutual fund SIP,False,
8ae4a5ac-67a2-4245-985a-03f9ea872a96,2026-01-31 11:51:58.000000,ACC6879898071,ACC3261436148,200000.0,RTGS,MOBILE,SUCCESS,Medical expense,False,
db47d832-b96c-45d9-87a5-f54ef15693ee,2026-01-31 12:01:43.000000,ACC3465740756,ACC9986353481,4116.11,IMPS,MOBILE,SUCCESS,Mutual fund SIP,False,
1409921c-c328-46e6-b450-52507e9ae87d,2026-01-31 13:00:04.000000,ACC8802681056,ACC7403028869,200000.0,RTGS,MOBILE,SUCCESS,Vendor payment,False,
f0f1f5fd-ae64-42a2-96c4-95a09e70fc9b,2026-01-31 13:27:17.000000,ACC2617999521,ACC2149938334,26334.6,INTERNAL,NETBANKING,SUCCESS,Rent payment,False,
85d3adaa-2ee5-4f62-9461-7fc17e66ad4b,2026-01-31 13:44:24.000000,ACC2825989011,ACC3693985578,100000.0,UPI,API,SUCCESS,Office rent,False,
7b1d2eeb-1db0-43ff-bf57-2ccdea7f0a4d,2026-01-31 14:36:02.000000,ACC8615270538,ACC1400330495,11462.73,IMPS,MOBILE,SUCCESS,Loan disbursement,False,
af4c4a5d-fe0e-454b-8954-cf9ed9565c39,2026-01-31 14:41:01.000000,ACC5354747485,ACC5694628398,11103.12,IMPS,NETBANKING,SUCCESS,Subscription renewal,False,
f4eb730d-a912-467a-a64a-b7fbff97af97,2026-01-31 14:55:26.000000,ACC1041531046,ACC1366637148,10376732.61,IMPS,API,SUCCESS,Advertisement payment,False,
9ac870f1-6d1f-4c10-b84e-b8abb348145f,2026-01-31 15:09:39.000000,ACC1862407093,ACC7049536909,38762.64,INTERNAL,MOBILE,SUCCESS,Loan disbursement,False,
88155af6-0734-4076-895a-630b13a3fa39,2026-01-31 15:18:43.000000,ACC2193448329,ACC9201789018,44961.91,IMPS,ATM,SUCCESS,Loan disbursement,False,
c4560bef-b779-4cd7-93db-6ae347441836,2026-01-31 15:26:27.000000,ACC5916199809,ACC6852312425,100000.0,UPI,NETBANKING,SUCCESS,Utility bill,False,
d2964b9a-dad7-43b3-998a-edbb47c0cf1d,2026-01-31 15:28:44.000000,ACC7615076397,ACC3693985578,100000.0,UPI,MOBILE,SUCCESS,Dividend credit,False,
b438abd8-55d8-4a79-9348-db4f8e855a52,2026-01-31 15:35:01.000000,ACC6924716023,ACC2357806226,12109.37,NEFT,ATM,SUCCESS,Dividend credit,False,
8b579026-c5cd-4d8c-85e8-fc972a8677a3,2026-01-31 15:48:14.000000,ACC9519284858,ACC1741134891,31406.54,UPI,API,SUCCESS,Freelance payment,False,
a020c5ca-cc4a-4128-a0a8-73988fa25ec3,2026-01-31 15:49:11.000000,ACC1773338452,ACC5683143581,100000.0,UPI,MOBILE,SUCCESS,Insurance premium,False,
ec18b644-5826-4530-a40c-4ad2297ff496,2026-01-31 15:51:05.000000,ACC5419627962,ACC8960015186,200000.0,RTGS,MOBILE,SUCCESS,Inter-branch transfer,False,
65662f39-9def-46c9-a5f9-ca2b3232d3ee,2026-01-31 16:01:00.000000,ACC4272602734,ACC6218955985,88767.87,UPI,MOBILE,SUCCESS,Freelance payment,False,
c68fd7a8-4f04-4788-b561-cddc4fd0b01b,2026-01-31 16:03:45.000000,ACC6463640105,ACC6704841644,71739.4,IMPS,NETBANKING,SUCCESS,Supplier invoice,False,
a50da47d-b799-4436-895a-fbf0a0446c07,2026-01-31 16:07:06.000000,ACC4776677517,ACC1366637148,68222.89,NEFT,MOBILE,SUCCESS,Subscription renewal,False,
7f0a36d8-fddc-4943-842b-2b68bcf8a36a,2026-01-31 16:40:57.000000,ACC8055995058,ACC8543865915,68841.05,IMPS,API,SUCCESS,Supplier invoice,False,
a04946ad-2e0c-4be3-9e32-81e53e081a0e,2026-01-31 16:42:51.000000,ACC6695912196,ACC4996346509,5032.53,UPI,API,SUCCESS,Mutual fund SIP,False,
785476f1-c9e9-42ee-b755-03b93221e755,2026-01-31 16:43:43.000000,ACC7311011808,ACC7161404428,5504.01,UPI,MOBILE,SUCCESS,Staff salary,False,
a49dd1fa-2a1d-437a-8960-3f8daa4e87f7,2026-01-31 16:47:21.000000,ACC8378385615,ACC5310195918,470686.23,IMPS,MOBILE,SUCCESS,Vendor payment,False,
5a259426-cb57-4446-9631-b03d0c5ca064,2026-01-31 16:58:50.000000,ACC8270110908,ACC7375197714,44278.34,UPI,MOBILE,FAILED,Education fee,False,
e3ada843-5b55-434e-911a-eebf5d560e98,2026-01-31 17:28:32.000000,ACC5085241101,ACC6691628146,73104.85,UPI,NETBANKING,SUCCESS,Supplier invoice,False,
d0405721-8207-4829-8d26-8b8d0c44c155,2026-01-31 17:44:27.000000,ACC8122042835,ACC4433026356,190613.28,IMPS,BRANCH,SUCCESS,EMI payment,False,
7bb01a80-7f70-4102-83fb-39e5ef5e1d98,2026-01-31 17:46:48.000000,ACC9259157845,ACC7517938612,200000.0,RTGS,MOBILE,SUCCESS,Office rent,False,
248c5d88-526d-434e-b797-fa78aed573cc,2026-01-31 17:51:51.000000,ACC1367704871,ACC5047709743,19903.48,IMPS,MOBILE,SUCCESS,Audit payment,False,
e712eae3-c776-4ba9-8682-e296e29d3833,2026-01-31 20:46:48.000000,ACC6555540744,ACC5825776872,14862.43,IMPS,BRANCH,SUCCESS,Audit payment,False,
35e987c7-3055-41b3-89b3-967e716a577b,2026-01-31 21:47:44.000000,ACC8480622107,ACC3719679239,15083.15,UPI,MOBILE,SUCCESS,Salary credit,False,
90006ae4-e6f1-4d51-b04d-80d3c8a3dce7,2026-01-31 22:15:17.000000,ACC6691628146,ACC9642614082,200000.0,RTGS,NETBANKING,SUCCESS,Share transfer,False,
2c545db6-a33e-480b-bfbd-12bbc0c735b7,2026-01-31 22:36:36.000000,ACC3373077218,ACC2716495971,200000.0,RTGS,MOBILE,SUCCESS,Share transfer,False,
6dd5ec1c-ae67-4409-8ef5-460b633caa4e,2026-01-31 22:54:30.000000,ACC6698759353,ACC6242086783,95950.25,INTERNAL,NETBANKING,SUCCESS,EMI payment,False,
0285aec2-4d15-46a3-b15f-e7b0b3b8398d,2026-01-31 22:57:34.000000,ACC4256292393,ACC2137651678,35252.04,IMPS,BRANCH,SUCCESS,Commission credit,False,
2e7e342c-ab63-4802-9d50-77a8b6254bf2,2026-01-31 23:14:14.005369,ACC5510938155,ACC3553440342,40078.02,NEFT,MOBILE,SUCCESS,Payment ref struct-2,True,STRUCTURING
a813436b-25b9-4c9d-91d2-21de73129ccb,2026-02-01 00:08:26.000000,ACC7311011808,ACC6218955985,64841.58,INTERNAL,MOBILE,SUCCESS,Medical expense,False,
36655b4f-2461-4bd3-9e8b-910aa129f170,2026-02-01 00:13:42.000000,ACC2232285036,ACC7628981661,65294.35,UPI,MOBILE,SUCCESS,FD maturity credit,False,
cb779db4-c208-472a-98cc-dc83114cb079,2026-02-01 00:46:39.973492,ACC6340003593,ACC3553440342,43726.81,NEFT,NETBANKING,SUCCESS,Payment ref struct-2,True,STRUCTURING
62b94ab1-3d62-4423-8edc-f72ea2186262,2026-02-01 01:32:21.000000,ACC9814045133,ACC3849232839,1341875.22,INTERNAL,NETBANKING,SUCCESS,Dividend credit,False,
ef5033ac-515e-49a1-bb02-7f3dbfdbf6f6,2026-02-01 02:23:50.000000,ACC5305985001,ACC5673482258,37826.97,INTERNAL,ATM,SUCCESS,GST payment,False,
d5027d3a-f4c4-4a85-8a5b-8820d292476b,2026-02-01 03:06:31.000000,ACC9594878379,ACC3734252963,5747.71,IMPS,ATM,SUCCESS,Office rent,False,
c05977ad-e5d1-4132-af71-05a377e3cb0e,2026-02-01 04:34:24.279160,ACC8324687182,ACC6404582459,799648.65,NEFT,NETBANKING,SUCCESS,Transfer ref cycle-1,True,CIRCULAR_ROUND_TRIP
8a1d0e40-d307-439c-90f5-63406612072a,2026-02-01 05:18:47.000000,ACC7783763790,ACC1566090561,29114.11,NEFT,MOBILE,SUCCESS,Medical expense,False,
